TOW,Sat1,Sat_filt1,Sat2,Sat_filt2,Sat3,Sat_filt3,Sat4,Sat_filt4,Sat5,Sat_filt5,Sat6,Sat_filt6,Sat7,Sat_filt7,Sat8,Sat_filt8,Sat9,Sat_filt9,Sat10,Sat_filt10,Sat11,Sat_filt11,Sat12,Sat_filt12,Sat13,Sat_filt13,Sat14,Sat_filt14,Sat15,Sat_filt15,Sat16,Sat_filt16,Sat17,Sat_filt17,Sat18,Sat_filt18,Sat19,Sat_filt19,Sat20,Sat_filt20,Sat21,Sat_filt21,Sat22,Sat_filt22,Sat23,Sat_filt23,Sat24,Sat_filt24,Sat25,Sat_filt25,Sat26,Sat_filt26,Sat27,Sat_filt27,Sat28,Sat_filt28,Sat29,Sat_filt29,Sat30,Sat_filt30,Sat31,Sat_filt31,Sat32,Sat_filt32
566838,0,0,-11.3737,-11.7018,0,0,0,0,6.61101,6.17375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389955,0.364012,0,0,0,0,0,0,0,0,-23.2202,-19.1432,0,0,-4.16521,-5.91396,0,0,6.12499,6.04055,0.418991,0.225685,0,0,0,0,14.7222,14.086,0,0,10.4919,10.2857,0,0
566839,0,0,-10.9441,-11.6709,0,0,0,0,6.86272,6.14954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265496,0.247448,0,0,0,0,0,0,0,0,-24.4882,-19.5618,0,0,-4.03211,-5.35939,0,0,6.55094,6.00294,0.39611,0.200535,0,0,0,0,14.8733,14.1715,0,0,10.5159,10.2369,0,0
566840,0,0,-14.2885,-11.8964,0,0,0,0,3.99434,5.93279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62333,-0.0514397,0,0,0,0,0,0,0,0,0,0,0,0,-7.27651,-5.66305,0,0,3.45015,5.73966,-2.70142,-0.0624607,0,0,0,0,11.7171,14.031,0,0,7.72813,10.0109,0,0
566841,0,0,-11.4554,-11.6167,0,0,0,0,6.77051,6.20482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139148,0.110289,0,0,0,0,0,0,0,0,-24.2005,-22.3986,0,0,-2.83034,-4.98491,0,0,6.63429,6.03322,-0.00422414,0.14246,0,0,0,0,14.4371,14.3422,0,0,10.5095,10.2297,0,0
566842,0,0,-14.5026,-11.8707,0,0,0,0,3.58727,5.98963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26046,-0.222435,0,0,0,0,0,0,0,0,0,0,0,0,-4.8453,-5.02344,0,0,3.45234,5.8064,-3.36058,-0.209569,0,0,0,0,11.5339,14.1291,0,0,7.39549,9.93467,0,0
566843,0,0,-14.4728,-12.1536,0,0,0,0,3.54163,5.72212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06201,-0.565851,0,0,0,0,0,0,0,0,0,0,0,0,-4.64321,-4.9389,0,0,3.38522,5.53247,-3.46408,-0.585927,0,0,0,0,11.5461,13.8719,0,0,7.16909,9.60614,0,0
566844,0,0,-14.5392,-12.4768,0,0,0,0,3.59981,5.44338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13691,-0.973091,0,0,0,0,0,0,0,0,0,0,0,0,-4.94375,-4.79144,0,0,3.18972,5.19666,-3.20887,-0.966448,0,0,0,0,11.5448,13.5559,0,0,7.49447,9.28865,0,0
566845,0,0,-14.5057,-12.8432,0,0,0,0,3.57423,5.15055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18412,-1.39466,0,0,0,0,0,0,0,0,0,0,0,0,-4.6781,-4.61532,0,0,2.78296,4.82752,-2.99195,-1.3505,0,0,0,0,11.5167,13.2096,0,0,7.48604,8.96536,0,0
566846,0,0,-14.1105,-13.1576,0,0,0,0,3.79646,4.87934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83717,-1.71458,0,0,0,0,0,0,0,0,0,0,0,0,-7.21414,-4.90184,0,0,3.08979,4.48866,-2.44684,-1.68143,0,0,0,0,11.6886,12.8688,0,0,8.03374,8.72083,0,0
566847,0,0,-14.9633,-13.5156,0,0,0,0,3.63393,4.59719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84545,-2.11548,0,0,0,0,0,0,0,0,0,0,0,0,-2.01633,-4.6645,0,0,2.36082,4.10212,-3.39271,-2.07556,0,0,0,0,10.8349,12.4415,0,0,7.38818,8.42124,0,0
566848,0,0,-14.6604,-13.8443,0,0,0,0,3.9199,4.32808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42125,-2.49661,0,0,0,0,0,0,0,0,0,0,0,0,-4.4452,-4.6925,0,0,2.99981,3.7896,-3.21639,-2.43909,0,0,0,0,10.9053,12.0598,0,0,7.91821,8.16387,0,0
566849,0,0,-14.5325,-14.2031,0,0,0,0,4.30102,4.07191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20927,-2.84408,0,0,0,0,0,0,0,0,0,0,0,0,-5.46592,-4.83588,0,0,3.08288,3.4428,-3.17862,-2.79657,0,0,0,0,11.0581,11.6783,0,0,7.94425,7.90671,0,0
566850,0,0,-15.1117,-14.2854,0,0,0,0,3.61685,4.03416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4974,-2.93149,0,0,0,0,0,0,0,0,0,0,0,0,-1.80657,-4.28889,0,0,2.56638,3.35442,-3.91634,-2.91806,0,0,0,0,10.5167,11.5582,0,0,7.63207,7.8971,0,0
566851,0,0,-14.7402,-14.6139,0,0,0,0,4.08359,3.76547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90708,-3.23611,0,0,0,0,0,0,0,0,0,0,0,0,-4.86214,-4.49207,0,0,3.10809,3.0018,-3.84155,-3.30179,0,0,0,0,10.7642,11.1909,0,0,8.39512,7.68566,0,0
566852,0,0,-14.4085,-14.6045,0,0,0,0,3.94313,3.80105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77759,-3.18783,0,0,0,0,0,0,0,0,0,0,0,0,-5.39712,-4.54725,0,0,3.0895,2.96552,-4.01435,-3.36717,0,0,0,0,10.985,11.136,0,0,8.57998,7.80411,0,0
566853,0,0,-14.5615,-14.6134,0,0,0,0,3.65791,3.81268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2747,-3.20909,0,0,0,0,0,0,0,0,0,0,0,0,-3.33297,-4.41622,0,0,2.97303,2.9243,-4.426,-3.46336,0,0,0,0,10.8735,11.0688,0,0,8.09067,7.89627,0,0
566854,0,0,-14.7193,-14.6314,0,0,0,0,3.95213,3.84791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46482,-3.24189,0,0,0,0,0,0,0,0,0,0,0,0,-3.45979,-4.26783,0,0,2.92444,2.89777,-4.28249,-3.57072,0,0,0,0,11.1541,11.0297,0,0,7.89568,7.93639,0,0
566855,0,0,-14.8427,-14.6651,0,0,0,0,3.95765,3.88626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41336,-3.26481,0,0,0,0,0,0,0,0,0,0,0,0,-3.36508,-4.13652,0,0,3.01791,2.92127,-4.38215,-3.70974,0,0,0,0,11.0632,10.9844,0,0,7.96445,7.98423,0,0
566856,0,0,-15.5991,-14.8139,0,0,0,0,3.84462,3.89107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71799,-3.35289,0,0,0,0,0,0,0,0,0,0,0,0,-1.09878,-3.52499,0,0,2.72556,2.88484,-4.41524,-3.90658,0,0,0,0,10.8059,10.8961,0,0,7.45499,7.92636,0,0
566857,0,0,-15.61,-14.8786,0,0,0,0,4.29361,3.95704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34912,-3.30326,0,0,0,0,0,0,0,0,0,0,0,0,-3.51884,-3.67524,0,0,3.28634,2.97739,-3.91058,-3.95837,0,0,0,0,10.9232,10.9049,0,0,7.88548,7.97609,0,0
566858,0,0,-15.6171,-14.9743,0,0,0,0,4.7375,4.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1182,-3.27295,0,0,0,0,0,0,0,0,0,0,0,0,-4.7707,-3.70779,0,0,3.50491,3.0279,-3.7494,-4.01167,0,0,0,0,11.0921,10.9236,0,0,7.92096,7.97637,0,0
566859,0,0,-15.3979,-15.0608,0,0,0,0,5.04977,4.11368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11681,-3.26371,0,0,0,0,0,0,0,0,0,0,0,0,-5.8883,-3.75003,0,0,3.84807,3.10442,-3.60448,-4.05426,0,0,0,0,11.0116,10.919,0,0,8.09802,7.99174,0,0
566860,0,0,-15.6285,-15.1125,0,0,0,0,5.32206,4.2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00902,-3.21487,0,0,0,0,0,0,0,0,0,0,0,0,-5.24441,-4.09381,0,0,3.7443,3.22222,-3.80301,-4.04293,0,0,0,0,10.7037,10.9377,0,0,7.91495,8.02003,0,0
566861,0,0,-15.5456,-15.193,0,0,0,0,5.34061,4.4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1831,-3.24247,0,0,0,0,0,0,0,0,0,0,0,0,-6.22872,-4.23047,0,0,3.78255,3.28966,-3.26742,-3.98551,0,0,0,0,10.8967,10.9509,0,0,8.20499,8.00102,0,0
566862,0,0,-15.6203,-15.3142,0,0,0,0,4.49467,4.46505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72628,-3.33734,0,0,0,0,0,0,0,0,0,0,0,0,-3.13504,-4.00426,0,0,3.38696,3.31941,-3.82996,-3.96707,0,0,0,0,10.7357,10.926,0,0,7.69427,7.91245,0,0
566863,0,0,-16.0795,-15.466,0,0,0,0,3.74401,4.47366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6909,-3.47896,0,0,0,0,0,0,0,0,0,0,0,0,2.20438,-3.45053,0,0,2.88908,3.31101,-4.60067,-3.98454,0,0,0,0,9.67966,10.8066,0,0,6.85393,7.78877,0,0
566864,0,0,-15.9939,-15.5935,0,0,0,0,3.63397,4.44185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90342,-3.62282,0,0,0,0,0,0,0,0,0,0,0,0,2.97085,-2.80746,0,0,2.62482,3.28105,-4.6154,-4.01783,0,0,0,0,9.66993,10.6582,0,0,6.6132,7.66052,0,0
566865,0,0,-15.6385,-15.6731,0,0,0,0,3.8897,4.43505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60377,-3.74186,0,0,0,0,0,0,0,0,0,0,0,0,1.26277,-2.34468,0,0,2.91264,3.27052,-4.39329,-4.01895,0,0,0,0,9.94304,10.5461,0,0,6.62742,7.52682,0,0
566866,0,0,-15.1005,-15.6232,0,0,0,0,4.56358,4.50695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0886,-3.77892,0,0,0,0,0,0,0,0,0,0,0,0,-2.27421,-2.46222,0,0,3.14177,3.31214,-3.98666,-3.97609,0,0,0,0,10.4815,10.5137,0,0,7.26303,7.50762,0,0
566867,0,0,-15.0211,-15.5643,0,0,0,0,4.42101,4.51969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34818,-3.87883,0,0,0,0,0,0,0,0,0,0,0,0,-1.61541,-2.27188,0,0,3.01992,3.2855,-4.2462,-4.00965,0,0,0,0,10.4696,10.4684,0,0,7.32032,7.45111,0,0
566868,0,0,-14.8682,-15.4894,0,0,0,0,4.13383,4.45932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46637,-4.01364,0,0,0,0,0,0,0,0,0,0,0,0,-0.137454,-1.80855,0,0,2.80012,3.21502,-4.74438,-4.10915,0,0,0,0,10.265,10.3857,0,0,7.01742,7.36075,0,0
566869,0,0,-14.9908,-15.4487,0,0,0,0,4.01616,4.35596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93177,-4.19514,0,0,0,0,0,0,0,0,0,0,0,0,1.60126,-1.0596,0,0,2.62197,3.09241,-4.95766,-4.24447,0,0,0,0,10.112,10.2957,0,0,6.52882,7.20383,0,0
566870,0,0,-11.6939,-15.0552,0,0,0,0,7.62338,4.58609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59567,-4.05381,0,0,0,0,0,0,0,0,-28.7222,-23.3332,0,0,6.03929,0.0687711,0,0,5.86632,3.30462,-1.40046,-4.00421,0,0,0,0,13.8103,10.6064,0,0,10.073,7.41964,0,0
566871,0,0,-15.587,-15.0594,0,0,0,0,3.50847,4.40288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1722,-4.25272,0,0,0,0,0,0,0,0,0,0,0,0,5.25454,1.2171,0,0,1.74926,3.10129,-5.48489,-4.22596,0,0,0,0,9.77325,10.494,0,0,5.95859,7.195,0,0
566872,0,0,-12.8666,-14.784,0,0,0,0,5.92863,4.54627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31155,-4.11124,0,0,0,0,0,0,0,0,-26.3203,-24.0379,0,0,11.8988,2.72048,0,0,4.45817,3.20841,-2.43024,-4.08598,0,0,0,0,12.8513,10.7056,0,0,8.79181,7.30475,0,0
566873,0,0,-13.0917,-14.4852,0,0,0,0,5.81341,4.75321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08418,-3.85057,0,0,0,0,0,0,0,0,-27.6508,-24.7576,0,0,12.9578,3.79582,0,0,4.36416,3.35591,-2.14457,-3.84037,0,0,0,0,12.8921,11.0268,0,0,8.94376,7.51373,0,0
566874,0,0,-13.0295,-14.1888,0,0,0,0,5.4883,4.93865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74579,-3.53481,0,0,0,0,0,0,0,0,-26.6087,-25.207,0,0,11.2108,4.61982,0,0,4.38603,3.53204,-1.67418,-3.54625,0,0,0,0,13.0238,11.3622,0,0,8.94932,7.74735,0,0
566875,0,0,-13.1182,-13.9368,0,0,0,0,5.38761,5.08844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80438,-3.25487,0,0,0,0,0,0,0,0,-25.4123,-25.4209,0,0,9.81427,5.47497,0,0,4.46947,3.68772,-1.45726,-3.25265,0,0,0,0,13.1572,11.6836,0,0,8.96359,7.98096,0,0
566876,0,0,-13.1523,-13.7419,0,0,0,0,5.54239,5.18632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77519,-3.02353,0,0,0,0,0,0,0,0,-26.3688,-25.6105,0,0,9.67178,6.66957,0,0,4.68041,3.84158,-1.28827,-2.98281,0,0,0,0,13.463,11.9818,0,0,9.22699,8.17736,0,0
566877,0,0,-13.1745,-13.5573,0,0,0,0,5.42137,5.28635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91029,-2.77974,0,0,0,0,0,0,0,0,-27.5315,-26.0524,0,0,11.2991,7.96101,0,0,4.41777,3.98137,-1.45414,-2.70361,0,0,0,0,13.4796,12.2828,0,0,9.45254,8.39058,0,0
566878,0,0,-13.1847,-13.3889,0,0,0,0,5.82727,5.4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79084,-2.51219,0,0,0,0,0,0,0,0,-26.3526,-26.3656,0,0,9.60068,8.93483,0,0,4.23995,4.12535,-1.25687,-2.35485,0,0,0,0,13.5561,12.6119,0,0,9.36104,8.62495,0,0
566879,0,0,-13.1016,-13.2,0,0,0,0,5.72473,5.62656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03343,-2.22235,0,0,0,0,0,0,0,0,-25.7523,-26.492,0,0,9.8931,9.76401,0,0,4.22838,4.28599,-1.55731,-2.01482,0,0,0,0,13.3551,12.9362,0,0,9.2433,8.89639,0,0
566880,0,0,-13.5145,-13.3821,0,0,0,0,5.25724,5.38994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38985,-2.30177,0,0,0,0,0,0,0,0,-25.5171,-26.1715,0,0,12.8782,10.4479,0,0,3.72383,4.07174,-2.24687,-2.09946,0,0,0,0,13.0549,12.8606,0,0,8.7542,8.76452,0,0
566881,0,0,-13.2137,-13.1447,0,0,0,0,5.28567,5.56766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24352,-2.0089,0,0,0,0,0,0,0,0,-26.7756,-26.429,0,0,13.4838,11.2708,0,0,3.62206,4.25902,-2.22036,-1.77301,0,0,0,0,13.0976,13.1931,0,0,8.964,9.06506,0,0
566882,0,0,-16.4092,-13.499,0,0,0,0,2.19324,5.19412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69982,-2.34773,0,0,0,0,0,0,0,0,0,0,0,0,10.0475,11.0857,0,0,0.131778,3.82638,-5.40866,-2.07085,0,0,0,0,9.55239,12.8632,0,0,5.59279,8.74515,0,0
566883,0,0,-16.0187,-13.7917,0,0,0,0,1.91067,4.80385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.81594,-2.7209,0,0,0,0,0,0,0,0,0,0,0,0,9.75644,10.7656,0,0,0.160891,3.40606,-4.93874,-2.35027,0,0,0,0,9.22236,12.4962,0,0,5.72298,8.42308,0,0
566884,0,0,-15.6551,-14.0542,0,0,0,0,2.39542,4.49456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47201,-3.09353,0,0,0,0,0,0,0,0,0,0,0,0,7.14783,10.3593,0,0,0.86414,3.05387,-4.63306,-2.64615,0,0,0,0,9.36698,12.1305,0,0,5.9858,8.12672,0,0
566885,0,0,-15.6981,-14.3122,0,0,0,0,2.36055,4.19186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57107,-3.47019,0,0,0,0,0,0,0,0,0,0,0,0,8.1591,10.1937,0,0,0.431061,2.65003,-4.62684,-2.96311,0,0,0,0,9.15301,11.7301,0,0,5.7923,7.80959,0,0
566886,0,0,-15.7507,-14.5721,0,0,0,0,2.58697,3.89631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.78591,-3.87127,0,0,0,0,0,0,0,0,0,0,0,0,7.49847,9.97642,0,0,0.410354,2.22302,-4.55797,-3.29008,0,0,0,0,9.43113,11.3269,0,0,6.16767,7.50366,0,0
566887,0,0,-15.9525,-14.8499,0,0,0,0,2.44648,3.59882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.90712,-4.27095,0,0,0,0,0,0,0,0,0,0,0,0,7.64386,9.6109,0,0,0.31341,1.81259,-4.32173,-3.57684,0,0,0,0,9.57313,10.9363,0,0,6.20448,7.17886,0,0
566888,0,0,-16.1464,-15.1461,0,0,0,0,2.23573,3.23967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95214,-4.68708,0,0,0,0,0,0,0,0,0,0,0,0,9.13623,9.56445,0,0,0.192574,1.40785,-4.73828,-3.92498,0,0,0,0,9.31724,10.5124,0,0,5.95509,6.83826,0,0
566889,0,0,-15.3553,-15.3714,0,0,0,0,2.75746,2.94294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18805,-5.00254,0,0,0,0,0,0,0,0,0,0,0,0,5.1351,9.08865,0,0,0.745848,1.05959,-4.27197,-4.19645,0,0,0,0,9.98968,10.1758,0,0,6.18728,6.53266,0,0
566890,0,0,-15.3199,-15.552,0,0,0,0,3.03882,2.7211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00649,-5.26421,0,0,0,0,0,0,0,0,0,0,0,0,3.56721,8.15755,0,0,1.24468,0.81168,-4.07015,-4.37878,0,0,0,0,10.4082,9.91117,0,0,6.13762,6.271,0,0
566891,0,0,-15.3071,-15.7613,0,0,0,0,3.18452,2.51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88395,-5.52825,0,0,0,0,0,0,0,0,0,0,0,0,2.26875,7.03605,0,0,1.40987,0.590461,-3.6093,-4.51767,0,0,0,0,10.3982,9.64123,0,0,6.53898,6.0285,0,0
566892,0,0,-15.2473,-15.6451,0,0,0,0,3.43888,2.63555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50629,-5.4089,0,0,0,0,0,0,0,0,0,0,0,0,0.367192,6.06802,0,0,1.69511,0.746794,-3.23839,-4.30064,0,0,0,0,10.6927,9.75527,0,0,6.79807,6.14903,0,0
566893,0,0,-15.2844,-15.5717,0,0,0,0,3.23913,2.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9249,-5.31979,0,0,0,0,0,0,0,0,0,0,0,0,1.66232,5.25861,0,0,1.71213,0.901917,-3.5551,-4.16228,0,0,0,0,10.3799,9.87103,0,0,6.7709,6.25382,0,0
566894,0,0,-15.545,-15.5607,0,0,0,0,3.26148,2.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25415,-5.29801,0,0,0,0,0,0,0,0,0,0,0,0,2.99129,4.84295,0,0,1.3693,0.952433,-3.42951,-4.04192,0,0,0,0,10.1011,9.94444,0,0,6.50546,6.30579,0,0
566895,0,0,-15.7018,-15.561,0,0,0,0,2.85592,2.90454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41116,-5.28202,0,0,0,0,0,0,0,0,0,0,0,0,4.33228,4.46027,0,0,1.06363,1.01569,-3.54651,-3.93389,0,0,0,0,9.90418,10.0196,0,0,6.50343,6.3769,0,0
566896,0,0,-15.5324,-15.5392,0,0,0,0,3.22217,2.96806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06871,-5.2103,0,0,0,0,0,0,0,0,0,0,0,0,1.92913,3.90334,0,0,1.5411,1.12876,-3.2299,-3.80108,0,0,0,0,10.2211,10.0986,0,0,6.91749,6.45188,0,0
566897,0,0,-15.569,-15.5009,0,0,0,0,3.33938,3.05735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21272,-5.14086,0,0,0,0,0,0,0,0,0,0,0,0,2.47399,3.38635,0,0,1.50166,1.24759,-3.36091,-3.705,0,0,0,0,9.85651,10.1269,0,0,6.9711,6.52854,0,0
566898,0,0,-15.8422,-15.4704,0,0,0,0,3.03745,3.13752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38513,-5.08416,0,0,0,0,0,0,0,0,0,0,0,0,4.1913,2.89186,0,0,1.43828,1.37216,-3.76065,-3.60724,0,0,0,0,9.40805,10.136,0,0,6.91291,6.62433,0,0
566899,0,0,-15.7151,-15.5064,0,0,0,0,3.1976,3.18153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73958,-5.03931,0,0,0,0,0,0,0,0,0,0,0,0,1.40102,2.51845,0,0,2.23219,1.52079,-3.44316,-3.52436,0,0,0,0,9.75697,10.1127,0,0,7.31005,6.7366,0,0
566900,0,0,-15.4014,-15.5146,0,0,0,0,3.04768,3.18242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71133,-5.00979,0,0,0,0,0,0,0,0,0,0,0,0,0.276149,2.18934,0,0,2.5179,1.64812,-3.49472,-3.46682,0,0,0,0,9.81698,10.0536,0,0,7.94874,6.91771,0,0
566901,0,0,-15.0407,-15.4879,0,0,0,0,3.1112,3.17509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39298,-4.9607,0,0,0,0,0,0,0,0,0,0,0,0,-1.45184,1.81728,0,0,2.88871,1.796,-3.1475,-3.42064,0,0,0,0,9.79747,9.9935,0,0,8.23566,7.08738,0,0
566902,0,0,-14.9603,-15.4592,0,0,0,0,2.81668,3.11287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6701,-4.97708,0,0,0,0,0,0,0,0,0,0,0,0,-0.305986,1.74997,0,0,2.94764,1.92125,-3.39178,-3.43598,0,0,0,0,9.65045,9.88927,0,0,7.91343,7.19892,0,0
566903,0,0,-14.9421,-15.425,0,0,0,0,2.83597,3.07255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90574,-4.97516,0,0,0,0,0,0,0,0,0,0,0,0,-0.64013,1.51972,0,0,3.0175,2.05179,-3.38122,-3.41859,0,0,0,0,9.73364,9.82465,0,0,8.28206,7.35003,0,0
566904,0,0,-14.6806,-15.3386,0,0,0,0,3.16034,3.06244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41062,-4.89081,0,0,0,0,0,0,0,0,0,0,0,0,-3.1261,0.907982,0,0,3.33387,2.24825,-3.01982,-3.37762,0,0,0,0,10.3524,9.84978,0,0,8.39052,7.53854,0,0
566905,0,0,-14.5947,-15.2279,0,0,0,0,3.1267,3.08952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19683,-4.76937,0,0,0,0,0,0,0,0,0,0,0,0,-3.57586,0.117168,0,0,3.54773,2.49666,-2.90087,-3.31305,0,0,0,0,10.2852,9.88788,0,0,8.30859,7.71906,0,0
566906,0,0,-14.1391,-15.0885,0,0,0,0,3.55957,3.12326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96334,-4.65884,0,0,0,0,0,0,0,0,0,0,0,0,-5.66703,-0.642449,0,0,4.0299,2.74554,-2.68845,-3.25891,0,0,0,0,10.4264,9.90842,0,0,8.44199,7.87151,0,0
566907,0,0,-14.1426,-14.9459,0,0,0,0,3.5952,3.14884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94572,-4.53214,0,0,0,0,0,0,0,0,0,0,0,0,-6.04046,-1.49389,0,0,3.88169,2.98354,-2.54831,-3.17765,0,0,0,0,10.5055,9.97332,0,0,8.69473,8.04387,0,0
566908,0,0,-14.5138,-14.813,0,0,0,0,3.39499,3.18459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26175,-4.4198,0,0,0,0,0,0,0,0,0,0,0,0,-3.94142,-2.30717,0,0,3.57861,3.19757,-2.84254,-3.08584,0,0,0,0,10.3,10.0625,0,0,8.2859,8.18117,0,0
566909,0,0,-14.0266,-14.6442,0,0,0,0,3.45193,3.21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13925,-4.35977,0,0,0,0,0,0,0,0,0,0,0,0,-6.20604,-3.06787,0,0,3.82302,3.35666,-2.31034,-2.97255,0,0,0,0,10.6867,10.1555,0,0,8.72057,8.32222,0,0
