TOW,Sat1,Sat_filt1,Sat2,Sat_filt2,Sat3,Sat_filt3,Sat4,Sat_filt4,Sat5,Sat_filt5,Sat6,Sat_filt6,Sat7,Sat_filt7,Sat8,Sat_filt8,Sat9,Sat_filt9,Sat10,Sat_filt10,Sat11,Sat_filt11,Sat12,Sat_filt12,Sat13,Sat_filt13,Sat14,Sat_filt14,Sat15,Sat_filt15,Sat16,Sat_filt16,Sat17,Sat_filt17,Sat18,Sat_filt18,Sat19,Sat_filt19,Sat20,Sat_filt20,Sat21,Sat_filt21,Sat22,Sat_filt22,Sat23,Sat_filt23,Sat24,Sat_filt24,Sat25,Sat_filt25,Sat26,Sat_filt26,Sat27,Sat_filt27,Sat28,Sat_filt28,Sat29,Sat_filt29,Sat30,Sat_filt30,Sat31,Sat_filt31,Sat32,Sat_filt32
134358,0,0,0,0,0,0,0,0,0.712559,-3.35282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55024,2.81666,0,0,0,0,0,0,-17.0954,-16.4597,4.28147,4.61512,0,0,0,0,0,0,-2.78599,-2.59624,0.426404,1.34011,0,0,0,0,8.15668,7.91085,0,0,3.754,5.05544,0,0
134359,0,0,0,0,0,0,0,0,3.67564,-2.16742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4466,2.67399,0,0,0,0,0,0,-14.6868,-16.2693,2.86274,4.42149,0,0,0,0,0,0,-3.19642,-2.73148,-0.707821,1.02438,0,0,0,0,7.54249,7.85482,0,0,3.06361,4.76002,0,0
134360,0,0,0,0,0,0,0,0,6.90792,-0.651764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11334,2.47822,0,0,0,0,0,0,-16.1228,-16.2054,2.47093,4.17044,0,0,0,0,0,0,-3.10046,-2.82859,-1.07453,0.691943,0,0,0,0,7.23337,7.797,0,0,2.5722,4.41784,0,0
134361,0,0,0,0,0,0,0,0,7.4047,0.869142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30288,2.27471,0,0,0,0,0,0,-16.66,-16.1835,2.39603,3.9405,0,0,0,0,0,0,-3.04233,-2.90417,-1.14814,0.386445,0,0,0,0,7.08645,7.70511,0,0,2.66042,4.08562,0,0
134362,0,0,0,0,0,0,0,0,7.9951,2.38452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45028,2.10373,0,0,0,0,0,0,-18.8092,-16.3875,2.58788,3.70911,0,0,0,0,0,0,-2.7494,-2.93018,-0.92645,0.134178,0,0,0,0,7.49653,7.65865,0,0,2.95522,3.80444,0,0
134363,0,0,0,0,0,0,0,0,8.05088,3.01412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93947,2.03703,0,0,0,0,0,0,-19.3594,-16.5973,2.67129,3.55674,0,0,0,0,0,0,-2.68409,-2.87678,-0.836989,-0.0646426,0,0,0,0,7.40785,7.65955,0,0,2.81095,3.57274,0,0
134364,0,0,0,0,0,0,0,0,8.00069,3.51277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90775,1.989,0,0,0,0,0,0,-18.3444,-16.7302,2.63865,3.38381,0,0,0,0,0,0,-3.18562,-2.89155,-1.13168,-0.270329,0,0,0,0,7.43227,7.65272,0,0,2.68238,3.35374,0,0
134365,0,0,0,0,0,0,0,0,6.86402,4.55081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08479,1.9065,0,0,0,0,0,0,-18.2368,-16.9002,2.8095,3.16857,0,0,0,0,0,0,-3.31494,-2.97094,-0.723148,-0.481935,0,0,0,0,7.61012,7.57888,0,0,2.90649,3.14837,0,0
134366,0,0,0,0,0,0,0,0,6.77308,5.54012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00269,1.79919,0,0,0,0,0,0,-18.0647,-17.0324,2.69851,2.93728,0,0,0,0,0,0,-3.39164,-3.05906,-0.69002,-0.673204,0,0,0,0,7.73525,7.51399,0,0,2.93686,2.97411,0,0
134367,0,0,0,0,0,0,0,0,5.71345,6.20981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13373,1.79318,0,0,0,0,0,0,-17.9318,-17.5311,3.02225,2.84392,0,0,0,0,0,0,-3.31865,-3.07695,-0.690915,-0.750329,0,0,0,0,7.93091,7.56319,0,0,3.14101,2.94831,0,0
134368,0,0,0,0,0,0,0,0,7.29078,6.86763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52034,1.69019,0,0,0,0,0,0,-18.0714,-17.6287,2.85803,2.70158,0,0,0,0,0,0,-3.45152,-3.14351,-0.723645,-0.865333,0,0,0,0,7.6583,7.51335,0,0,2.91908,2.86482,0,0
134369,0,0,0,0,0,0,0,0,8.21243,7.32131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38075,1.6836,0,0,0,0,0,0,-18.4169,-18.0017,2.65629,2.68094,0,0,0,0,0,0,-3.48817,-3.17268,-1.13175,-0.907726,0,0,0,0,7.79539,7.53864,0,0,2.99196,2.85766,0,0
134370,0,0,0,0,0,0,0,0,10.8843,7.71895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00947,1.77322,0,0,0,0,0,0,-18.4732,-18.2368,2.21417,2.65526,0,0,0,0,0,0,-3.86705,-3.24934,-2.02209,-1.00248,0,0,0,0,6.8218,7.49749,0,0,2.43259,2.8437,0,0
134371,0,0,0,0,0,0,0,0,10.1761,7.99609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415087,1.60142,0,0,0,0,0,0,-16.6698,-18.2378,2.62231,2.67789,0,0,0,0,0,0,-3.48879,-3.29399,-1.92885,-1.08055,0,0,0,0,6.90136,7.47898,0,0,2.80274,2.85793,0,0
134372,0,0,0,0,0,0,0,0,4.19448,7.61603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205927,1.47698,0,0,0,0,0,0,-19.0532,-18.2622,4.14248,2.83335,0,0,0,0,0,0,-1.67284,-3.18633,-0.328504,-1.02076,0,0,0,0,8.27836,7.55716,0,0,4.23328,2.98574,0,0
134373,0,0,0,0,0,0,0,0,2.35812,7.04675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4668,1.62972,0,0,0,0,0,0,-18.5254,-18.1788,3.76015,2.94223,0,0,0,0,0,0,-1.57336,-3.07526,-0.994653,-1.03652,0,0,0,0,7.31878,7.54825,0,0,4.18954,3.12359,0,0
134374,0,0,0,0,0,0,0,0,5.92784,6.83947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2275,1.96169,0,0,0,0,0,0,-17.9526,-18.1396,2.29112,2.90748,0,0,0,0,0,0,-2.45307,-3.002,-2.25643,-1.149,0,0,0,0,6.10355,7.41538,0,0,3.11211,3.16657,0,0
134375,0,0,0,0,0,0,0,0,4.27861,6.58093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28758,2.48197,0,0,0,0,0,0,-17.4374,-18.0596,2.03227,2.82976,0,0,0,0,0,0,-2.54733,-2.92524,-2.48004,-1.32469,0,0,0,0,5.82146,7.23652,0,0,3.04485,3.1804,0,0
134376,0,0,0,0,0,0,0,0,2.74912,6.17853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97751,3.27945,0,0,0,0,0,0,-18.0452,-18.0577,2.08384,2.76829,0,0,0,0,0,0,-2.45056,-2.83113,-2.78339,-1.53403,0,0,0,0,5.42439,7.00543,0,0,3.04432,3.19115,0,0
134377,0,0,0,0,0,0,0,0,3.43558,5.95074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97186,3.96326,0,0,0,0,0,0,-18.0377,-18.0683,2.18626,2.68469,0,0,0,0,0,0,-2.43978,-2.74325,-2.81527,-1.74646,0,0,0,0,5.56016,6.76836,0,0,3.13886,3.19093,0,0
134378,0,0,0,0,0,0,0,0,2.26661,5.44833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97137,4.80837,0,0,0,0,0,0,-18.0745,-18.0686,2.42132,2.64102,0,0,0,0,0,0,-2.6775,-2.66584,-2.65093,-1.93919,0,0,0,0,5.49042,6.55157,0,0,3.25321,3.22435,0,0
134379,0,0,0,0,0,0,0,0,1.88594,4.81568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5854,5.72883,0,0,0,0,0,0,-17.6671,-17.9936,2.69305,2.6447,0,0,0,0,0,0,-3.0765,-2.62468,-2.74406,-2.10042,0,0,0,0,5.33729,6.30576,0,0,2.98599,3.22375,0,0
134380,0,0,0,0,0,0,0,0,-0.678447,3.6594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8318,6.01106,0,0,0,0,0,0,-15.7826,-17.7246,4.04302,2.82758,0,0,0,0,0,0,-1.67909,-2.40588,-1.46852,-2.04506,0,0,0,0,6.56986,6.28056,0,0,4.164,3.39689,0,0
134381,0,0,0,0,0,0,0,0,1.27326,2.76911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.532,6.50577,0,0,0,0,0,0,-16.776,-17.7352,3.78281,2.94363,0,0,0,0,0,0,-1.64484,-2.22149,-1.4778,-1.99996,0,0,0,0,6.1856,6.20899,0,0,4.12497,3.52911,0,0
134382,0,0,0,0,0,0,0,0,1.40225,2.48989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59493,6.94467,0,0,0,0,0,0,-16.1494,-17.4448,3.67052,2.89644,0,0,0,0,0,0,-1.79152,-2.23335,-1.51113,-2.11822,0,0,0,0,5.89024,5.97017,0,0,3.89409,3.4952,0,0
134383,0,0,0,0,0,0,0,0,2.77868,2.53194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78391,7.07638,0,0,0,0,0,0,-16.7482,-17.2671,3.4346,2.86388,0,0,0,0,0,0,-1.85849,-2.26187,-1.6481,-2.18357,0,0,0,0,5.49074,5.78737,0,0,3.7669,3.45293,0,0
134384,0,0,0,0,0,0,0,0,1.3399,2.07315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34173,6.68781,0,0,0,0,0,0,-16.2135,-17.0932,4.26492,3.06126,0,0,0,0,0,0,-1.03104,-2.11966,-0.402177,-1.99814,0,0,0,0,6.3253,5.80954,0,0,4.37487,3.57921,0,0
134385,0,0,0,0,0,0,0,0,-0.539757,1.59131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50597,6.20965,0,0,0,0,0,0,-16.3065,-16.9801,4.73168,3.3312,0,0,0,0,0,0,-1.08801,-1.97373,-0.0669474,-1.75683,0,0,0,0,6.37949,5.86535,0,0,4.38411,3.71313,0,0
134386,0,0,0,0,0,0,0,0,2.3366,1.55006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52352,5.46425,0,0,0,0,0,0,-16.7776,-16.8533,4.0376,3.52658,0,0,0,0,0,0,-1.53536,-1.88221,-0.654403,-1.54393,0,0,0,0,6.10376,5.93329,0,0,3.96585,3.80529,0,0
134387,0,0,0,0,0,0,0,0,-0.816377,1.12487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87126,4.95419,0,0,0,0,0,0,-16.2404,-16.6736,4.38907,3.74686,0,0,0,0,0,0,-1.22247,-1.76048,-0.507851,-1.31319,0,0,0,0,6.24734,6.002,0,0,4.27941,3.91934,0,0
134388,0,0,0,0,0,0,0,0,-2.18316,0.679889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18783,4.27583,0,0,0,0,0,0,-15.7878,-16.4449,4.65836,3.97056,0,0,0,0,0,0,-1.04149,-1.59688,0.0128058,-1.04682,0,0,0,0,6.45905,6.09887,0,0,4.69439,4.06346,0,0
134389,0,0,0,0,0,0,0,0,-1.35476,0.355818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01117,3.51841,0,0,0,0,0,0,-16.1887,-16.2971,4.38195,4.13945,0,0,0,0,0,0,-1.11568,-1.4008,0.033979,-0.769014,0,0,0,0,6.45858,6.211,0,0,4.77343,4.2422,0,0
134390,0,0,0,0,0,0,0,0,1.52048,0.575711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02465,2.83277,0,0,0,0,0,0,-15.5235,-16.2711,4.87733,4.22288,0,0,0,0,0,0,-0.127564,-1.24565,-1.27321,-0.749483,0,0,0,0,6.97011,6.25102,0,0,5.58096,4.3839,0,0
134391,0,0,0,0,0,0,0,0,0.702534,0.518639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58268,2.1213,0,0,0,0,0,0,-15.0126,-16.0948,5.1684,4.36144,0,0,0,0,0,0,-0.318404,-1.113,-1.33374,-0.735077,0,0,0,0,7.3665,6.36911,0,0,6.00997,4.5724,0,0
134392,0,0,0,0,0,0,0,0,-2.25445,0.152969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61089,1.50072,0,0,0,0,0,0,-14.463,-15.9262,5.26496,4.52089,0,0,0,0,0,0,-0.343454,-0.968196,-0.451898,-0.629154,0,0,0,0,7.51797,6.53188,0,0,6.34074,4.81706,0,0
134393,0,0,0,0,0,0,0,0,-2.34551,-0.35945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83119,1.50544,0,0,0,0,0,0,-15.3699,-15.7883,4.60535,4.63796,0,0,0,0,0,0,-1.69799,-0.952146,-2.07736,-0.67208,0,0,0,0,6.6447,6.64728,0,0,5.40954,4.98133,0,0
134394,0,0,0,0,0,0,0,0,-1.29062,-0.622503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6306,1.00821,0,0,0,0,0,0,-14.9511,-15.6621,5.21269,4.73274,0,0,0,0,0,0,-1.31188,-0.98023,2.88907,-0.342955,0,0,0,0,7.38056,6.75281,0,0,5.70191,5.11403,0,0
134395,0,0,0,0,0,0,0,0,-1.15107,-0.683634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276206,0.785236,0,0,0,0,0,0,-15.4511,-15.5766,4.25788,4.68536,0,0,0,0,0,0,-1.73505,-1.04493,1.86364,-0.149897,0,0,0,0,6.65213,6.78007,0,0,5.28741,5.20436,0,0
134396,0,0,0,0,0,0,0,0,-3.65663,-1.28296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29602,0.862485,0,0,0,0,0,0,-15.1009,-15.4089,4.27775,4.70937,0,0,0,0,0,0,-1.32935,-1.02433,-0.226152,-0.107072,0,0,0,0,6.90897,6.86059,0,0,5.83033,5.39081,0,0
134397,0,0,0,0,0,0,0,0,-8.29906,-2.03122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57402,1.13276,0,0,0,0,0,0,-14.8929,-15.2741,4.40196,4.71066,0,0,0,0,0,0,-1.0175,-1.00384,0.321338,-0.0241526,0,0,0,0,7.31564,6.96742,0,0,5.59653,5.52252,0,0
134398,0,0,0,0,0,0,0,0,-5.25824,-2.33873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36137,1.15012,0,0,0,0,0,0,-14.404,-15.1358,4.49528,4.69435,0,0,0,0,0,0,-1.09178,-1.00887,0.325816,0.00714844,0,0,0,0,7.17849,7.03936,0,0,5.39308,5.59239,0,0
134399,0,0,0,0,0,0,0,0,-4.43501,-2.64676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55112,1.10411,0,0,0,0,0,0,-16.1797,-15.1349,4.89146,4.7453,0,0,0,0,0,0,-0.433219,-0.94062,0.39151,0.0429016,0,0,0,0,7.66884,7.16039,0,0,5.54496,5.66954,0,0
134400,0,0,0,0,0,0,0,0,-4.38644,-3.23745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72971,1.47955,0,0,0,0,0,0,-14.2661,-15.0091,4.85212,4.74278,0,0,0,0,0,0,-0.556716,-0.983535,0.0069221,0.170914,0,0,0,0,7.20201,7.18358,0,0,5.4185,5.6533,0,0
134401,0,0,0,0,0,0,0,0,-2.89856,-3.59756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47955,1.88577,0,0,0,0,0,0,-13.7347,-14.8814,4.5496,4.6809,0,0,0,0,0,0,-0.583229,-1.01002,-0.533466,0.250941,0,0,0,0,6.84025,7.13095,0,0,4.88061,5.54036,0,0
134402,0,0,0,0,0,0,0,0,-3.17784,-3.6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86608,2.23347,0,0,0,0,0,0,-15.1484,-14.9499,4.74734,4.62914,0,0,0,0,0,0,-0.150677,-0.99074,-0.056117,0.29052,0,0,0,0,6.99799,7.07896,0,0,4.92158,5.39844,0,0
134403,0,0,0,0,0,0,0,0,-0.456003,-3.50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12249,1.8626,0,0,0,0,0,0,-15.4924,-14.9621,4.21075,4.58968,0,0,0,0,0,0,-0.528574,-0.873798,-0.170801,0.481176,0,0,0,0,6.64131,7.07862,0,0,4.67325,5.32482,0,0
134404,0,0,0,0,0,0,0,0,-1.26163,-3.49805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921833,2.31784,0,0,0,0,0,0,-14.5597,-14.923,4.23769,4.49218,0,0,0,0,0,0,-0.837875,-0.826397,-0.00717615,0.191551,0,0,0,0,6.76267,7.01683,0,0,4.74417,5.22904,0,0
134405,0,0,0,0,0,0,0,0,-1.81893,-3.56483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572645,2.34749,0,0,0,0,0,0,-13.4429,-14.7222,4.17159,4.48355,0,0,0,0,0,0,-1.18547,-0.77144,0.153382,0.0205256,0,0,0,0,6.99343,7.05096,0,0,4.55628,5.15593,0,0
134406,0,0,0,0,0,0,0,0,-1.96757,-3.39593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435944,2.06148,0,0,0,0,0,0,-13.5698,-14.5691,4.34729,4.49051,0,0,0,0,0,0,-1.36743,-0.775247,5.37261e-05,0.0431462,0,0,0,0,7.32812,7.09288,0,0,4.7934,5.05224,0,0
134407,0,0,0,0,0,0,0,0,-1.6923,-2.73525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727687,1.47684,0,0,0,0,0,0,-15.0123,-14.581,4.47467,4.49778,0,0,0,0,0,0,-1.63024,-0.836521,0.368278,0.0478402,0,0,0,0,7.53771,7.11508,0,0,5.22647,5.01523,0,0
134408,0,0,0,0,0,0,0,0,-2.00414,-2.40984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02145,1.24285,0,0,0,0,0,0,-16.8007,-14.8207,4.9911,4.54736,0,0,0,0,0,0,-1.45804,-0.873146,0.770551,0.0923136,0,0,0,0,7.90246,7.18748,0,0,5.57736,5.03366,0,0
134409,0,0,0,0,0,0,0,0,-2.53883,-2.22022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180789,1.00582,0,0,0,0,0,0,-11.9573,-14.3984,4.44601,4.50282,0,0,0,0,0,0,-2.16178,-1.046,0.14024,0.0671867,0,0,0,0,7.21614,7.14221,0,0,4.67471,4.94663,0,0
134410,0,0,0,0,0,0,0,0,2.09686,-1.57189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216357,0.83501,0,0,0,0,0,0,-17.1981,-14.6916,4.64661,4.48226,0,0,0,0,0,0,-1.99538,-1.18987,0.336892,0.100184,0,0,0,0,7.25973,7.14798,0,0,4.83175,4.88796,0,0
134411,0,0,0,0,0,0,0,0,0.140365,-1.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02761,0.584295,0,0,0,0,0,0,-9.73429,-14.2916,3.65483,4.39279,0,0,0,0,0,0,-2.87072,-1.41862,-0.50774,0.102756,0,0,0,0,6.58378,7.12233,0,0,3.76138,4.77603,0,0
134412,0,0,0,0,0,0,0,0,1.35509,-0.814709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00378,0.297309,0,0,0,0,0,0,-12.2249,-13.9992,3.89625,4.30768,0,0,0,0,0,0,-2.29244,-1.63279,-0.378151,0.070553,0,0,0,0,6.78496,7.10103,0,0,3.86299,4.67018,0,0
134413,0,0,0,0,0,0,0,0,0.0337052,-0.765738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02478,0.0825815,0,0,0,0,0,0,-11.9499,-13.645,3.99122,4.28573,0,0,0,0,0,0,-2.01538,-1.78147,0.0440245,0.0920355,0,0,0,0,6.88496,7.1254,0,0,4.03612,4.60646,0,0
134414,0,0,0,0,0,0,0,0,0.350098,-0.604566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36652,-0.146254,0,0,0,0,0,0,-10.363,-13.2253,3.63764,4.22572,0,0,0,0,0,0,-2.18461,-1.91615,-0.407096,0.0520435,0,0,0,0,6.46824,7.09595,0,0,3.8652,4.51857,0,0
134415,0,0,0,0,0,0,0,0,-1.45736,-0.568409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.956897,-0.299208,0,0,0,0,0,0,-9.81229,-12.8623,3.91632,4.20019,0,0,0,0,0,0,-1.72804,-1.9704,-0.39765,-0.0030597,0,0,0,0,6.80757,7.07737,0,0,3.62834,4.42577,0,0
134416,0,0,0,0,0,0,0,0,-1.1199,-0.483642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.80583,-0.423385,0,0,0,0,0,0,-10.2346,-12.5287,4.13146,4.17861,0,0,0,0,0,0,-1.53346,-1.98701,-0.248276,-0.0278927,0,0,0,0,6.52655,6.99721,0,0,3.28406,4.27484,0,0
134417,0,0,0,0,0,0,0,0,-1.78185,-0.492597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.916576,-0.587812,0,0,0,0,0,0,-7.22696,-11.7502,3.88714,4.11986,0,0,0,0,0,0,-1.95316,-2.0193,-0.459564,-0.110677,0,0,0,0,5.77894,6.82133,0,0,2.67204,4.01939,0,0
134418,0,0,0,0,0,0,0,0,-2.50962,-0.543144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981641,-0.68014,0,0,0,0,0,0,-11.8266,-11.2528,4.82369,4.10312,0,0,0,0,0,0,-1.22468,-1.99596,0.539015,-0.13383,0,0,0,0,6.51917,6.683,0,0,3.58089,3.81975,0,0
134419,0,0,0,0,0,0,0,0,-2.16677,-0.505939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115192,-0.709738,0,0,0,0,0,0,-9.29467,-10.9865,4.29086,4.0876,0,0,0,0,0,0,-1.75398,-1.95518,-0.0336539,-0.15122,0,0,0,0,5.80903,6.54229,0,0,3.26437,3.67871,0,0
134420,0,0,0,0,0,0,0,0,-2.28238,-0.943863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936564,-0.618245,0,0,0,0,0,0,-13.9861,-10.6653,5.03489,4.12643,0,0,0,0,0,0,-1.24854,-1.8805,0.926394,-0.0922697,0,0,0,0,6.56054,6.47237,0,0,4.05861,3.6014,0,0
134421,0,0,0,0,0,0,0,0,-2.92952,-1.25085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51049,-0.464436,0,0,0,0,0,0,-10.0768,-10.6996,4.39134,4.20008,0,0,0,0,0,0,-1.8144,-1.77487,0.527891,0.0112934,0,0,0,0,5.73406,6.3874,0,0,3.65689,3.59095,0,0
134422,0,0,0,0,0,0,0,0,-3.19534,-1.70589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836953,-0.280362,0,0,0,0,0,0,-12.455,-10.7226,5.00066,4.31052,0,0,0,0,0,0,-1.38698,-1.68432,1.11463,0.160571,0,0,0,0,5.83043,6.29195,0,0,4.25465,3.63012,0,0
134423,0,0,0,0,0,0,0,0,-2.84317,-1.99358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05327,-0.0725578,0,0,0,0,0,0,-12.6476,-10.7924,4.92696,4.4041,0,0,0,0,0,0,-1.68407,-1.65119,1.12591,0.26876,0,0,0,0,5.79498,6.18295,0,0,4.27372,3.65388,0,0
134424,0,0,0,0,0,0,0,0,-2.80441,-2.30903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777723,0.141867,0,0,0,0,0,0,-11.3242,-10.8885,4.71339,4.51167,0,0,0,0,0,0,-2.01419,-1.63415,0.790792,0.388549,0,0,0,0,5.6386,6.09999,0,0,4.22231,3.68959,0,0
134425,0,0,0,0,0,0,0,0,-2.90458,-2.45375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725789,0.310135,0,0,0,0,0,0,-10.509,-10.9582,4.70023,4.59006,0,0,0,0,0,0,-2.54314,-1.71566,0.816008,0.509915,0,0,0,0,5.56198,5.97543,0,0,4.15276,3.74203,0,0
134426,0,0,0,0,0,0,0,0,-2.90809,-2.63257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600825,0.450801,0,0,0,0,0,0,-9.81816,-10.9165,4.51229,4.62815,0,0,0,0,0,0,-2.87831,-1.85014,0.782768,0.613019,0,0,0,0,5.51274,5.87405,0,0,4.19592,3.83322,0,0
134427,0,0,0,0,0,0,0,0,-2.64481,-2.71887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98306,0.640764,0,0,0,0,0,0,-11.8385,-11.3777,4.49424,4.68886,0,0,0,0,0,0,-2.81465,-1.93629,1.18405,0.777381,0,0,0,0,6.23688,5.91984,0,0,4.39977,4.00599,0,0
134428,0,0,0,0,0,0,0,0,-2.15728,-2.68364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22794,0.753742,0,0,0,0,0,0,-12.7649,-11.4715,4.6995,4.67644,0,0,0,0,0,0,-2.91822,-2.10565,1.34913,0.858392,0,0,0,0,6.27838,5.89576,0,0,4.28549,4.07645,0,0
134429,0,0,0,0,0,0,0,0,-1.92866,-2.65982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32348,0.897609,0,0,0,0,0,0,-13.5953,-11.9016,4.83688,4.73104,0,0,0,0,0,0,-2.86075,-2.21632,1.41433,1.00319,0,0,0,0,6.61989,5.97685,0,0,4.19008,4.16902,0,0
134430,0,0,0,0,0,0,0,0,-1.85097,-2.61668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77029,0.980981,0,0,0,0,0,0,-14.6839,-11.9713,4.79624,4.70717,0,0,0,0,0,0,-2.70878,-2.36235,1.67089,1.07764,0,0,0,0,6.79352,6.00015,0,0,4.21276,4.18444,0,0
