Hour,Minute,Second,Latitude_deg,Latitude_min,Longitude_deg,Longitude_min,Status,SVs_Used,HDOP,Altitude_mamsl,Geoid_Sep,Age_of_DGNSS_Corr,DGNSS_Ref_Station
13,46,23.00,47,02.62697,008,16.81280,2,07,1.13,643.2,47.3,48.2,0199
13,46,24.00,47,02.62697,008,16.81280,2,07,1.13,643.2,47.3,49.2,0199
13,46,25.00,47,02.62697,008,16.81281,2,07,1.13,643.2,47.3,49.6,0199
13,46,26.00,47,02.62696,008,16.81282,2,07,1.13,643.1,47.3,49.4,0199
13,46,27.00,47,02.62696,008,16.81283,2,07,1.13,643.1,47.3,48.6,0199
13,46,28.00,47,02.62696,008,16.81285,2,07,1.13,643.1,47.3,48.4,0199
13,46,29.00,47,02.62695,008,16.81286,2,07,1.13,643.1,47.3,48.2,0199
13,46,30.00,47,02.62695,008,16.81288,2,07,1.13,643.1,47.3,48.6,0199
13,46,31.00,47,02.62695,008,16.81290,2,07,1.13,643.1,47.3,48.4,0199
13,46,32.00,47,02.62694,008,16.81292,2,07,1.13,643.1,47.3,48.2,0199
13,46,33.00,47,02.62694,008,16.81294,2,07,1.13,643.1,47.3,49.2,0199
13,46,34.00,47,02.62694,008,16.81296,2,07,1.13,643.1,47.3,48.4,0199
13,46,35.00,47,02.62694,008,16.81298,2,07,1.13,643.1,47.3,49.4,0199
13,46,36.00,47,02.62694,008,16.81299,2,07,1.13,643.1,47.3,48.6,0199
13,46,37.00,47,02.62693,008,16.81300,2,07,1.13,643.1,47.3,48.4,0199
13,46,38.00,47,02.62693,008,16.81300,2,07,1.13,643.1,47.3,48.2,0199
13,46,39.00,47,02.62693,008,16.81300,2,07,1.13,643.1,47.3,48.6,0199
13,46,40.00,47,02.62693,008,16.81300,2,07,1.13,643.1,47.3,48.4,0199
13,46,41.00,47,02.62692,008,16.81301,2,07,1.13,643.1,47.3,48.2,0199
13,46,42.00,47,02.62692,008,16.81301,2,07,1.13,643.1,47.3,48.6,0199
13,46,43.00,47,02.62691,008,16.81302,2,07,1.13,643.0,47.3,48.4,0199
13,46,44.00,47,02.62691,008,16.81303,2,07,1.13,643.0,47.3,49.4,0199
13,46,45.00,47,02.62690,008,16.81304,2,07,1.13,643.0,47.3,48.6,0199
13,46,46.00,47,02.62689,008,16.81304,2,07,1.13,642.9,47.3,49.6,0199
13,46,47.00,47,02.62688,008,16.81305,2,07,1.13,642.9,47.3,48.2,0199
13,46,48.00,47,02.62686,008,16.81307,2,07,1.13,642.9,47.3,48.6,0199
13,46,49.00,47,02.62685,008,16.81308,2,07,1.13,642.9,47.3,48.4,0199
13,46,50.00,47,02.62683,008,16.81310,2,07,1.13,642.9,47.3,48.2,0199
13,46,51.00,47,02.62681,008,16.81311,2,07,1.13,642.9,47.3,48.6,0199
13,46,52.00,47,02.62680,008,16.81312,2,07,1.13,642.9,47.3,48.4,0199
13,46,53.00,47,02.62678,008,16.81314,2,07,1.13,642.9,47.3,48.2,0199
13,46,54.00,47,02.62677,008,16.81314,2,07,1.13,642.9,47.3,48.6,0199
13,46,55.00,47,02.62677,008,16.81315,2,07,1.13,643.0,47.3,48.4,0199
13,46,56.00,47,02.62675,008,16.81315,2,07,1.13,643.0,47.3,48.2,0199
13,46,57.00,47,02.62675,008,16.81315,2,07,1.13,643.0,47.3,48.6,0199
13,46,58.00,47,02.62676,008,16.81313,2,07,1.13,643.1,47.3,48.4,0199
13,46,59.00,47,02.62676,008,16.81312,2,07,1.13,643.1,47.3,48.2,0199
13,47,00.00,47,02.62676,008,16.81312,2,07,1.13,643.2,47.3,48.6,0199
13,47,01.00,47,02.62677,008,16.81311,2,07,1.13,643.3,47.3,48.4,0199
13,47,02.00,47,02.62678,008,16.81311,2,07,1.13,643.4,47.3,48.2,0199
13,47,03.00,47,02.62679,008,16.81310,2,07,1.13,643.5,47.3,48.6,0199
13,47,04.00,47,02.62680,008,16.81308,2,07,1.13,643.6,47.3,48.4,0199
13,47,05.00,47,02.62683,008,16.81306,2,07,1.13,643.7,47.3,48.2,0199
13,47,06.00,47,02.62684,008,16.81302,2,07,1.13,643.9,47.3,48.6,0199
13,47,07.00,47,02.62685,008,16.81301,2,07,1.13,643.9,47.3,48.4,0199
13,47,08.00,47,02.62686,008,16.81301,2,07,1.13,644.0,47.3,48.2,0199
13,47,09.00,47,02.62687,008,16.81300,2,07,1.13,644.0,47.3,48.6,0199
13,47,10.00,47,02.62688,008,16.81299,2,07,1.13,644.1,47.3,48.4,0199
13,47,11.00,47,02.62690,008,16.81298,2,07,1.13,644.2,47.3,48.2,0199
13,47,12.00,47,02.62691,008,16.81296,2,07,1.13,644.2,47.3,48.6,0199
13,47,13.00,47,02.62693,008,16.81295,2,07,1.13,644.3,47.3,48.4,0199
13,47,14.00,47,02.62694,008,16.81294,2,07,1.13,644.3,47.3,48.2,0199
13,47,15.00,47,02.62695,008,16.81293,2,07,1.13,644.3,47.3,48.6,0199
13,47,16.00,47,02.62697,008,16.81292,2,07,1.12,644.4,47.3,48.4,0199
13,47,17.00,47,02.62698,008,16.81290,2,07,1.12,644.4,47.3,48.2,0199
13,47,18.00,47,02.62699,008,16.81288,2,07,1.12,644.5,47.3,48.6,0199
13,47,19.00,47,02.62699,008,16.81287,2,07,1.12,644.5,47.3,48.4,0199
13,47,20.00,47,02.62700,008,16.81285,2,07,1.12,644.5,47.3,48.2,0199
13,47,21.00,47,02.62700,008,16.81284,2,07,1.12,644.5,47.3,48.6,0199
13,47,22.00,47,02.62700,008,16.81282,2,07,1.12,644.6,47.3,48.4,0199
13,47,23.00,47,02.62701,008,16.81279,2,07,1.12,644.6,47.3,49.4,0199
13,47,24.00,47,02.62702,008,16.81276,2,07,1.12,644.7,47.3,48.6,0199
13,47,25.00,47,02.62703,008,16.81273,2,07,1.12,644.7,47.3,48.4,0199
13,47,26.00,47,02.62704,008,16.81270,2,07,1.12,644.8,47.3,49.4,0199
13,47,27.00,47,02.62705,008,16.81268,2,07,1.12,644.9,47.3,48.6,0199
13,47,28.00,47,02.62705,008,16.81266,2,07,1.12,644.9,47.3,48.4,0199
13,47,29.00,47,02.62705,008,16.81264,2,07,1.12,645.0,47.3,48.2,0199
13,47,30.00,47,02.62705,008,16.81262,2,07,1.12,645.1,47.3,48.6,0199
13,47,31.00,47,02.62705,008,16.81260,2,07,1.12,645.1,47.3,48.4,0199
13,47,32.00,47,02.62705,008,16.81258,2,07,1.12,645.2,47.3,48.2,0199
13,47,33.00,47,02.62705,008,16.81256,2,07,1.12,645.3,47.3,49.2,0199
13,47,34.00,47,02.62704,008,16.81255,2,07,1.12,645.3,47.3,48.4,0199
13,47,35.00,47,02.62703,008,16.81254,2,07,1.12,645.4,47.3,48.2,0199
13,47,36.00,47,02.62703,008,16.81253,2,07,1.12,645.4,47.3,48.6,0199
13,47,37.00,47,02.62702,008,16.81252,2,07,1.12,645.5,47.3,49.6,0199
13,47,38.00,47,02.62702,008,16.81251,2,07,1.12,645.6,47.3,48.2,0199
13,47,39.00,47,02.62702,008,16.81249,2,07,1.12,645.6,47.3,48.6,0199
13,47,40.00,47,02.62703,008,16.81248,2,07,1.12,645.7,47.3,48.4,0199
13,47,41.00,47,02.62703,008,16.81246,2,07,1.12,645.8,47.3,48.2,0199
13,47,42.00,47,02.62703,008,16.81245,2,07,1.12,645.8,47.3,48.6,0199
13,47,43.00,47,02.62703,008,16.81244,2,07,1.12,645.9,47.3,48.4,0199
13,47,44.00,47,02.62705,008,16.81241,2,07,1.12,646.0,47.3,48.2,0199
13,47,45.00,47,02.62707,008,16.81238,2,07,1.12,646.0,47.3,48.6,0199
13,47,46.00,47,02.62709,008,16.81234,2,07,1.12,646.1,47.3,48.4,0199
13,47,47.00,47,02.62711,008,16.81230,2,07,1.12,646.2,47.3,49.4,0199
13,47,48.00,47,02.62714,008,16.81227,2,07,1.12,646.3,47.3,48.6,0199
13,47,49.00,47,02.62716,008,16.81223,2,07,1.12,646.4,47.3,48.4,0199
13,47,50.00,47,02.62719,008,16.81221,2,07,1.12,646.5,47.3,49.4,0199
13,47,51.00,47,02.62721,008,16.81218,2,07,1.12,646.6,47.3,48.6,0199
13,47,52.00,47,02.62724,008,16.81215,2,07,1.12,646.7,47.3,48.4,0199
13,47,53.00,47,02.62726,008,16.81211,2,07,1.12,646.8,47.3,48.2,0199
13,47,54.00,47,02.62729,008,16.81208,2,07,1.12,646.9,47.3,48.6,0199
13,47,55.00,47,02.62730,008,16.81206,2,07,1.12,646.9,47.3,48.4,0199
13,47,56.00,47,02.62732,008,16.81204,2,07,1.12,647.0,47.3,49.4,0199
13,47,57.00,47,02.62734,008,16.81202,2,07,1.12,647.1,47.3,48.6,0199
13,47,58.00,47,02.62736,008,16.81199,2,07,1.12,647.1,47.3,48.4,0199
13,47,59.00,47,02.62738,008,16.81197,2,07,1.12,647.2,47.3,49.4,0199
13,48,00.00,47,02.62740,008,16.81194,2,07,1.12,647.2,47.3,48.6,0199
13,48,01.00,47,02.62741,008,16.81192,2,07,1.12,647.2,47.3,48.4,0199
13,48,02.00,47,02.62743,008,16.81189,2,07,1.12,647.2,47.3,48.2,0199
13,48,03.00,47,02.62745,008,16.81186,2,07,1.12,647.3,47.3,48.6,0199
13,48,04.00,47,02.62747,008,16.81183,2,07,1.12,647.3,47.3,48.4,0199
13,48,05.00,47,02.62748,008,16.81180,2,07,1.12,647.3,47.3,48.2,0199
13,48,06.00,47,02.62750,008,16.81177,2,07,1.12,647.3,47.3,48.6,0199
13,48,07.00,47,02.62751,008,16.81173,2,07,1.12,647.3,47.3,48.4,0199
13,48,08.00,47,02.62753,008,16.81170,2,07,1.12,647.3,47.3,48.2,0199
13,48,09.00,47,02.62755,008,16.81166,2,07,1.12,647.3,47.3,48.6,0199
13,48,10.00,47,02.62757,008,16.81162,2,07,1.12,647.3,47.3,48.4,0199
13,48,11.00,47,02.62759,008,16.81159,2,07,1.12,647.4,47.3,48.2,0199
13,48,12.00,47,02.62762,008,16.81154,2,07,1.12,647.4,47.3,48.6,0199
13,48,13.00,47,02.62764,008,16.81151,2,07,1.12,647.4,47.3,49.6,0199
13,48,14.00,47,02.62767,008,16.81147,2,07,1.12,647.4,47.3,48.2,0199
13,48,15.00,47,02.62769,008,16.81144,2,07,1.12,647.4,47.3,49.2,0199
13,48,16.00,47,02.62772,008,16.81141,2,07,1.12,647.4,47.3,48.4,0199
13,48,17.00,47,02.62775,008,16.81137,2,07,1.12,647.4,47.3,48.2,0199
13,48,18.00,47,02.62778,008,16.81134,2,07,1.12,647.4,47.3,48.6,0199
13,48,19.00,47,02.62781,008,16.81131,2,06,1.41,647.4,47.3,48.4,0199
13,48,20.00,47,02.62785,008,16.81127,2,06,1.41,647.4,47.3,48.2,0199
13,48,21.00,47,02.62788,008,16.81123,2,06,1.41,647.4,47.3,49.2,0199
13,48,22.00,47,02.62792,008,16.81120,2,06,1.41,647.4,47.3,48.4,0199
13,48,23.00,47,02.62795,008,16.81117,2,06,1.41,647.3,47.3,48.2,0199
13,48,24.00,47,02.62799,008,16.81113,2,06,1.41,647.3,47.3,48.6,0199
13,48,25.00,47,02.62802,008,16.81110,2,06,1.41,647.3,47.3,48.4,0199
13,48,26.00,47,02.62806,008,16.81107,2,06,1.41,647.3,47.3,48.2,0199
13,48,27.00,47,02.62809,008,16.81104,2,06,1.41,647.2,47.3,48.6,0199
13,48,28.00,47,02.62813,008,16.81102,2,06,1.41,647.2,47.3,48.4,0199
13,48,29.00,47,02.62817,008,16.81099,2,06,1.41,647.2,47.3,48.2,0199
13,48,30.00,47,02.62821,008,16.81096,2,06,1.41,647.1,47.3,48.6,0199
13,48,31.00,47,02.62824,008,16.81093,2,06,1.41,647.1,47.3,48.4,0199
13,48,32.00,47,02.62828,008,16.81091,2,06,1.41,647.0,47.3,48.2,0199
13,48,33.00,47,02.62832,008,16.81088,2,06,1.41,647.0,47.3,48.6,0199
13,48,34.00,47,02.62835,008,16.81086,2,06,1.41,647.0,47.3,48.4,0199
13,48,35.00,47,02.62839,008,16.81083,2,06,1.41,646.9,47.3,48.2,0199
13,48,36.00,47,02.62843,008,16.81081,2,06,1.41,646.9,47.3,48.6,0199
13,48,37.00,47,02.62846,008,16.81079,2,06,1.41,646.8,47.3,48.4,0199
13,48,38.00,47,02.62850,008,16.81076,2,06,1.41,646.8,47.3,48.2,0199
13,48,39.00,47,02.62853,008,16.81073,2,06,1.41,646.8,47.3,48.6,0199
13,48,40.00,47,02.62857,008,16.81070,2,06,1.41,646.8,47.3,48.4,0199
13,48,41.00,47,02.62861,008,16.81067,2,06,1.41,646.8,47.3,48.2,0199
13,48,42.00,47,02.62865,008,16.81063,2,06,1.41,646.7,47.3,48.6,0199
13,48,43.00,47,02.62869,008,16.81060,2,06,1.41,646.7,47.3,48.4,0199
13,48,44.00,47,02.62873,008,16.81056,2,06,1.41,646.7,47.3,48.2,0199
13,48,45.00,47,02.62877,008,16.81052,2,06,1.41,646.7,47.3,49.2,0199
13,48,46.00,47,02.62882,008,16.81048,2,06,1.41,646.7,47.3,48.4,0199
13,48,47.00,47,02.62886,008,16.81045,2,06,1.41,646.7,47.3,48.2,0199
13,48,48.00,47,02.62890,008,16.81043,2,06,1.41,646.6,47.3,49.2,0199
13,48,49.00,47,02.62894,008,16.81040,2,06,1.41,646.6,47.3,48.4,0199
13,48,50.00,47,02.62897,008,16.81038,2,06,1.41,646.6,47.3,48.2,0199
13,48,51.00,47,02.62901,008,16.81035,2,06,1.41,646.6,47.3,48.6,0199
13,48,52.00,47,02.62904,008,16.81033,2,06,1.41,646.5,47.3,48.4,0199
13,48,53.00,47,02.62908,008,16.81029,2,06,1.41,646.5,47.3,48.2,0199
13,48,54.00,47,02.62912,008,16.81026,2,06,1.41,646.5,47.3,48.6,0199
13,48,55.00,47,02.62916,008,16.81024,2,06,1.41,646.4,47.3,49.6,0199
13,48,56.00,47,02.62920,008,16.81021,2,06,1.41,646.4,47.3,48.2,0199
13,48,57.00,47,02.62924,008,16.81019,2,06,1.41,646.3,47.3,48.6,0199
13,48,58.00,47,02.62928,008,16.81016,2,06,1.41,646.3,47.3,48.4,0199
13,48,59.00,47,02.62932,008,16.81013,2,06,1.41,646.2,47.3,48.2,0199
13,49,00.00,47,02.62936,008,16.81009,2,06,1.41,646.1,47.3,48.6,0199
13,49,01.00,47,02.62940,008,16.81006,2,06,1.41,646.1,47.3,48.4,0199
13,49,02.00,47,02.62944,008,16.81002,2,06,1.41,646.0,47.3,48.2,0199
13,49,03.00,47,02.62948,008,16.80998,2,06,1.41,645.9,47.3,48.6,0199
13,49,04.00,47,02.62952,008,16.80994,2,06,1.41,645.9,47.3,48.4,0199
13,49,05.00,47,02.62955,008,16.80990,2,06,1.41,645.8,47.3,48.2,0199
13,49,06.00,47,02.62958,008,16.80987,2,06,1.41,645.8,47.3,48.6,0199
13,49,07.00,47,02.62960,008,16.80984,2,06,1.41,645.7,47.3,48.4,0199
13,49,08.00,47,02.62963,008,16.80980,2,06,1.41,645.7,47.3,48.2,0199
13,49,09.00,47,02.62965,008,16.80978,2,06,1.41,645.6,47.3,48.6,0199
13,49,10.00,47,02.62967,008,16.80975,2,06,1.41,645.5,47.3,48.4,0199
13,49,11.00,47,02.62969,008,16.80972,2,06,1.41,645.4,47.3,48.2,0199
13,49,12.00,47,02.62971,008,16.80970,2,06,1.41,645.4,47.3,48.6,0199
13,49,13.00,47,02.62972,008,16.80967,2,06,1.41,645.3,47.3,48.4,0199
13,49,14.00,47,02.62974,008,16.80965,2,06,1.41,645.2,47.3,48.2,0199
13,49,15.00,47,02.62976,008,16.80963,2,06,1.41,645.1,47.3,48.6,0199
13,49,16.00,47,02.62977,008,16.80961,2,06,1.41,645.0,47.3,48.4,0199
13,49,17.00,47,02.62979,008,16.80959,2,06,1.41,645.0,47.3,48.2,0199
13,49,18.00,47,02.62980,008,16.80957,2,06,1.41,644.9,47.3,48.6,0199
13,49,19.00,47,02.62981,008,16.80955,2,06,1.41,644.8,47.3,48.4,0199
13,49,20.00,47,02.62982,008,16.80953,2,06,1.41,644.7,47.3,48.2,0199
13,49,21.00,47,02.62984,008,16.80951,2,06,1.41,644.7,47.3,48.6,0199
13,49,22.00,47,02.62985,008,16.80949,2,06,1.41,644.6,47.3,48.4,0199
13,49,23.00,47,02.62986,008,16.80946,2,06,1.41,644.5,47.3,48.2,0199
13,49,24.00,47,02.62986,008,16.80944,2,06,1.41,644.5,47.3,48.6,0199
13,49,25.00,47,02.62987,008,16.80941,2,06,1.41,644.4,47.3,48.4,0199
13,49,26.00,47,02.62988,008,16.80939,2,06,1.41,644.4,47.3,48.2,0199
13,49,27.00,47,02.62989,008,16.80937,2,06,1.41,644.3,47.3,48.6,0199
13,49,28.00,47,02.62989,008,16.80935,2,06,1.41,644.3,47.3,48.4,0199
13,49,29.00,47,02.62989,008,16.80933,2,06,1.41,644.2,47.3,48.2,0199
13,49,30.00,47,02.62989,008,16.80931,2,06,1.41,644.2,47.3,49.2,0199
13,49,31.00,47,02.62989,008,16.80930,2,06,1.41,644.2,47.3,48.4,0199
13,49,32.00,47,02.62989,008,16.80928,2,06,1.41,644.2,47.3,48.2,0199
13,49,33.00,47,02.62988,008,16.80927,2,06,1.41,644.1,47.3,48.6,0199
13,49,34.00,47,02.62988,008,16.80926,2,06,1.41,644.1,47.3,49.6,0199
13,49,35.00,47,02.62988,008,16.80925,2,06,1.41,644.1,47.3,49.4,0199
13,49,36.00,47,02.62987,008,16.80923,2,06,1.41,644.1,47.3,48.6,0199
13,49,37.00,47,02.62987,008,16.80921,2,06,1.41,644.1,47.3,48.4,0199
13,49,38.00,47,02.62987,008,16.80919,2,06,1.41,644.1,47.3,48.2,0199
13,49,39.00,47,02.62987,008,16.80917,2,06,1.41,644.1,47.3,48.6,0199
13,49,40.00,47,02.62987,008,16.80915,2,06,1.41,644.1,47.3,48.4,0199
13,49,41.00,47,02.62987,008,16.80913,2,06,1.41,644.1,47.3,48.2,0199
13,49,42.00,47,02.62987,008,16.80911,2,06,1.41,644.1,47.3,48.6,0199
13,49,43.00,47,02.62987,008,16.80909,2,06,1.41,644.1,47.3,48.4,0199
13,49,44.00,47,02.62987,008,16.80907,2,06,1.41,644.1,47.3,48.2,0199
13,49,45.00,47,02.62987,008,16.80905,2,06,1.41,644.1,47.3,48.6,0199
13,49,46.00,47,02.62987,008,16.80903,2,06,1.41,644.1,47.3,49.6,0199
13,49,47.00,47,02.62986,008,16.80901,2,06,1.41,644.2,47.3,48.2,0199
13,49,48.00,47,02.62986,008,16.80899,2,06,1.41,644.2,47.3,48.6,0199
13,49,49.00,47,02.62985,008,16.80897,2,06,1.41,644.2,47.3,48.4,0199
13,49,50.00,47,02.62985,008,16.80895,2,06,1.41,644.2,47.3,48.2,0199
13,49,51.00,47,02.62984,008,16.80893,2,06,1.41,644.2,47.3,48.6,0199
13,49,52.00,47,02.62984,008,16.80892,2,06,1.41,644.3,47.3,48.4,0199
13,49,53.00,47,02.62983,008,16.80890,2,06,1.41,644.3,47.3,48.2,0199
13,49,54.00,47,02.62983,008,16.80888,2,06,1.41,644.3,47.3,48.6,0199
13,49,55.00,47,02.62982,008,16.80887,2,06,1.41,644.3,47.3,48.4,0199
13,49,56.00,47,02.62983,008,16.80884,2,06,1.41,644.3,47.3,48.2,0199
13,49,57.00,47,02.62983,008,16.80882,2,06,1.41,644.4,47.3,48.6,0199
13,49,58.00,47,02.62983,008,16.80881,2,06,1.41,644.4,47.3,48.4,0199
13,49,59.00,47,02.62983,008,16.80879,2,06,1.41,644.4,47.3,48.2,0199
13,50,00.00,47,02.62983,008,16.80878,2,06,1.41,644.5,47.3,48.6,0199
13,50,01.00,47,02.62983,008,16.80877,2,06,1.41,644.5,47.3,48.4,0199
13,50,02.00,47,02.62982,008,16.80875,2,06,1.41,644.5,47.3,48.2,0199
13,50,03.00,47,02.62982,008,16.80873,2,06,1.41,644.5,47.3,48.6,0199
13,50,04.00,47,02.62982,008,16.80873,2,06,1.41,644.5,47.3,48.4,0199
13,50,05.00,47,02.62982,008,16.80871,2,06,1.41,644.6,47.3,48.2,0199
13,50,06.00,47,02.62982,008,16.80870,2,06,1.41,644.6,47.3,48.6,0199
13,50,07.00,47,02.62984,008,16.80869,2,06,1.41,644.6,47.3,48.4,0199
13,50,08.00,47,02.62982,008,16.80877,2,07,1.12,644.8,47.3,48.2,0199
13,50,09.00,47,02.62980,008,16.80885,2,07,1.12,645.0,47.3,48.6,0199
13,50,10.00,47,02.62978,008,16.80892,2,07,1.12,645.1,47.3,48.4,0199
13,50,11.00,47,02.62975,008,16.80898,2,07,1.12,645.3,47.3,48.2,0199
13,50,12.00,47,02.62973,008,16.80905,2,07,1.12,645.4,47.3,48.6,0199
13,50,13.00,47,02.62970,008,16.80911,2,07,1.12,645.6,47.3,48.4,0199
13,50,14.00,47,02.62968,008,16.80915,2,07,1.12,645.8,47.3,48.2,0199
13,50,15.00,47,02.62967,008,16.80919,2,07,1.12,645.9,47.3,48.6,0199
13,50,16.00,47,02.62965,008,16.80922,2,07,1.12,646.0,47.3,48.4,0199
13,50,17.00,47,02.62964,008,16.80925,2,07,1.12,646.1,47.3,48.2,0199
13,50,18.00,47,02.62962,008,16.80928,2,07,1.12,646.2,47.3,48.6,0199
13,50,19.00,47,02.62961,008,16.80930,2,07,1.12,646.3,47.3,49.6,0199
13,50,20.00,47,02.62960,008,16.80933,2,07,1.12,646.3,47.3,48.2,0199
13,50,21.00,47,02.62959,008,16.80936,2,07,1.12,646.4,47.3,48.6,0199
13,50,22.00,47,02.62958,008,16.80938,2,07,1.12,646.5,47.3,49.6,0199
13,50,23.00,47,02.62957,008,16.80941,2,07,1.12,646.6,47.3,48.2,0199
13,50,24.00,47,02.62956,008,16.80946,2,07,1.12,646.7,47.3,48.6,0199
13,50,25.00,47,02.62958,008,16.80952,2,07,1.12,646.6,47.3,48.4,0199
13,50,26.00,47,02.62957,008,16.80954,2,07,1.12,646.8,47.3,48.2,0199
13,50,27.00,47,02.62955,008,16.80956,2,07,1.12,646.8,47.3,48.6,0199
13,50,28.00,47,02.62954,008,16.80957,2,07,1.12,646.9,47.3,48.4,0199
13,50,29.00,47,02.62952,008,16.80958,2,07,1.12,647.0,47.3,48.2,0199
13,50,30.00,47,02.62950,008,16.80959,2,07,1.12,647.1,47.3,48.6,0199
13,50,31.00,47,02.62948,008,16.80960,2,07,1.12,647.2,47.3,48.4,0199
13,50,32.00,47,02.62946,008,16.80961,2,07,1.12,647.2,47.3,48.2,0199
13,50,33.00,47,02.62943,008,16.80963,2,07,1.12,647.3,47.3,48.6,0199
13,50,34.00,47,02.62941,008,16.80964,2,07,1.12,647.4,47.3,48.4,0199
13,50,35.00,47,02.62939,008,16.80965,2,07,1.12,647.4,47.3,48.2,0199
13,50,36.00,47,02.62937,008,16.80967,2,07,1.12,647.5,47.3,48.6,0199
13,50,37.00,47,02.62936,008,16.80966,2,06,1.41,647.6,47.3,48.4,0199
13,50,38.00,47,02.62935,008,16.80964,2,06,1.41,647.6,47.3,48.2,0199
13,50,39.00,47,02.62934,008,16.80963,2,06,1.41,647.6,47.3,48.6,0199
13,50,40.00,47,02.62933,008,16.80962,2,06,1.41,647.6,47.3,48.4,0199
13,50,41.00,47,02.62932,008,16.80960,2,06,1.41,647.6,47.3,48.2,0199
13,50,42.00,47,02.62931,008,16.80959,2,06,1.41,647.6,47.3,48.6,0199
13,50,43.00,47,02.62930,008,16.80959,2,07,1.12,647.6,47.3,48.4,0199
13,50,44.00,47,02.62929,008,16.80959,2,07,1.12,647.7,47.3,48.2,0199
13,50,45.00,47,02.62927,008,16.80960,2,07,1.12,647.7,47.3,48.6,0199
13,50,46.00,47,02.62926,008,16.80960,2,07,1.12,647.7,47.3,48.4,0199
13,50,47.00,47,02.62925,008,16.80960,2,07,1.12,647.7,47.3,49.4,0199
13,50,48.00,47,02.62925,008,16.80959,2,07,1.12,647.7,47.3,48.6,0199
13,50,49.00,47,02.62925,008,16.80959,2,07,1.12,647.7,47.3,48.4,0199
13,50,50.00,47,02.62925,008,16.80957,2,07,1.12,647.7,47.3,48.2,0199
13,50,51.00,47,02.62925,008,16.80956,2,07,1.12,647.7,47.3,48.6,0199
13,50,52.00,47,02.62926,008,16.80954,2,07,1.12,647.6,47.3,49.6,0199
13,50,53.00,47,02.62927,008,16.80952,2,07,1.12,647.6,47.3,48.2,0199
13,50,54.00,47,02.62927,008,16.80950,2,07,1.12,647.6,47.3,48.6,0199
13,50,55.00,47,02.62928,008,16.80949,2,07,1.12,647.6,47.3,48.4,0199
13,50,56.00,47,02.62929,008,16.80947,2,07,1.12,647.6,47.3,48.2,0199
13,50,57.00,47,02.62930,008,16.80945,2,07,1.12,647.6,47.3,48.6,0199
13,50,58.00,47,02.62931,008,16.80943,2,07,1.12,647.6,47.3,48.4,0199
13,50,59.00,47,02.62933,008,16.80941,2,07,1.12,647.5,47.3,48.2,0199
13,51,00.00,47,02.62934,008,16.80940,2,07,1.12,647.5,47.3,48.6,0199
13,51,01.00,47,02.62943,008,16.80938,2,08,0.96,647.8,47.3,48.4,0199
13,51,02.00,47,02.62950,008,16.80935,2,08,0.96,648.0,47.3,48.2,0199
13,51,03.00,47,02.62956,008,16.80933,2,08,0.96,648.1,47.3,48.6,0199
13,51,04.00,47,02.62961,008,16.80930,2,08,0.96,648.2,47.3,48.4,0199
13,51,05.00,47,02.62965,008,16.80927,2,08,0.96,648.3,47.3,48.2,0199
13,51,06.00,47,02.62968,008,16.80925,2,08,0.96,648.3,47.3,48.6,0199
13,51,07.00,47,02.62970,008,16.80923,2,08,0.96,648.3,47.3,48.4,0199
13,51,08.00,47,02.62971,008,16.80920,2,08,0.96,648.3,47.3,48.2,0199
13,51,09.00,47,02.62971,008,16.80918,2,08,0.96,648.2,47.3,48.6,0199
13,51,10.00,47,02.62970,008,16.80916,2,08,0.96,648.1,47.3,48.4,0199
13,51,11.00,47,02.62970,008,16.80914,2,08,0.96,648.0,47.3,48.2,0199
13,51,12.00,47,02.62969,008,16.80912,2,08,0.96,648.0,47.3,48.6,0199
13,51,13.00,47,02.62969,008,16.80910,2,08,0.96,647.9,47.3,48.4,0199
13,51,14.00,47,02.62969,008,16.80908,2,08,0.96,647.9,47.3,48.2,0199
13,51,15.00,47,02.62969,008,16.80905,2,08,0.96,647.9,47.3,48.6,0199
13,51,16.00,47,02.62970,008,16.80903,2,08,0.96,647.9,47.3,48.4,0199
13,51,17.00,47,02.62970,008,16.80900,2,08,0.96,647.9,47.3,48.2,0199
13,51,18.00,47,02.62971,008,16.80898,2,08,0.96,647.9,47.3,48.6,0199
13,51,19.00,47,02.62972,008,16.80894,2,08,0.96,647.9,47.3,48.4,0199
13,51,20.00,47,02.62973,008,16.80891,2,08,0.96,647.9,47.3,48.2,0199
13,51,21.00,47,02.62974,008,16.80889,2,08,0.96,647.9,47.3,48.6,0199
13,51,22.00,47,02.62975,008,16.80886,2,08,0.96,647.9,47.3,48.4,0199
13,51,23.00,47,02.62977,008,16.80883,2,08,0.96,647.9,47.3,48.2,0199
13,51,24.00,47,02.62978,008,16.80880,2,08,0.97,647.9,47.3,48.6,0199
13,51,25.00,47,02.62980,008,16.80878,2,08,0.97,647.9,47.3,48.4,0199
13,51,26.00,47,02.62982,008,16.80875,2,08,0.97,647.9,47.3,48.2,0199
13,51,27.00,47,02.62984,008,16.80872,2,08,0.97,647.9,47.3,48.6,0199
13,51,28.00,47,02.62986,008,16.80870,2,08,0.97,647.9,47.3,48.4,0199
13,51,29.00,47,02.62988,008,16.80867,2,08,0.97,647.9,47.3,48.2,0199
13,51,30.00,47,02.62991,008,16.80863,2,08,0.97,647.9,47.3,48.6,0199
